text	label	score
2022高考必胜	2	0.92936
和平精英打歪的信号弹	2	0.26894
官方皮了哈哈哈哈哈哈哈哈	1	0.472755
10万	2	0.218686
宝崽贴贴	2	0.231205
我系大连人	2	0.82125
好美啊	2	0.999971
2022乙卷送你复读	2	0.0916106
辅导等我	2	0.806888
复旦等我	2	0.765441
孔子牛	2	0.998668
好吃	2	0.996949
他所饼干好吃	2	0.969354
哇卡卡卡	2	0.731424
高考加油	2	0.999759
滨州	2	0.718826
临清排面	2	0.502816
临清	2	0.145009
平原一中	1	1
2024高考必胜	2	0.916544
摩天轮拍过了	2	0.993855
德州	2	0.924812
鹅	2	0.226682
聊城聊城	2	0.928344
走遍四海还是威海	2	0.902373
淄博四中报道	2	0.495043
青岛大学的好想回去看看	2	0.999791
壮观	2	0.999541
惊起一滩鸥鹭	2	0.907433
四面荷花三面柳	2	0.928032
齐国国都在淄博临淄那里	2	0.717007
重新定义“朴素”	0	0.679136
哈哈哈造型朴素	2	0.972043
人真没葱高	0	0.481884
许多人说泰山风景不行那是因为根本没走过天烛峰	0	0.862011
红日出海黄河入海	2	0.968266
2024高考加油	2	0.997467
保水保温	2	0.835672
内陆人狠狠羡慕了呜呜呜呜	2	0.982239
2023高考上岸	2	0.949918
孔庙祈福	2	0.998793
满满的考点	2	0.997067
2A	2	0.916344
世界寿光	2	0.968814
枣庄王要来了	2	0.956725
山东临沂欢迎您	2	0.970089
山东临沂欢迎您	2	0.970089
做过题	2	0.280641
2022高考加油	2	0.997276
加油学业顺利	2	0.999781
月考加油	2	0.998651
好可爱	2	0.999949
章丘铁锅	2	0.831963
2022高考加油我一定可以上想去的大学	2	0.999715
甚至还有航空母舰	2	0.960393
我出生的地方	2	0.970241
2022高考必胜	2	0.92936
优雅	2	0.999795
潍坊靠着风筝出圈啦	2	0.954974
压缩饼干	0	0.193928
赛博朋克	2	0.968068
强迫症表示非常舒适	2	0.969167
眼影盘确实	2	0.816556
那开过去之后是不是就不算新车了喔	2	0.277071
这场面跟下饺子似的	0	0.987339
崂山可乐现在还有吗	2	0.0148745
山东淄博欢迎您	2	0.967911
山东淄博淄博一中打卡	2	0.905623
2023年专升本成功	2	0.984622
然后莱芜市就没了	0	0.950762
宁阳一中高二十四班2021	2	0.677657
蔬菜住的房子可爱	2	0.984274
嗷临清	2	0.886498
石老人海水浴场	2	0.841502
崂山可乐yyds	1	0.683456
山东济南世界青岛	2	0.981691
曲阜师范大学地理与旅游学院欢迎你	2	0.906527
天不生夫子万古如长夜	2	0.770523
听	2	0.899089
学长友情提示重点	2	0.942765
淄博临淄冯家村的村民来报道了	0	0.179099
淄博烧烤不夸一下吗	2	0.101024
我以为要说靠空运	2	0.344035
王鹤锦和张稚彬球球你们别再帅下去了太帅了	2	0.999006
枣庄八中南校王鹤锦和张稚彬前来报到	2	0.952215
好整齐看得好赏心悦目	2	0.999711
我是青州的	2	0.810876
人没葱高哈哈哈	2	0.623744
疫情时寿光给俺们湖北捐了蔬菜过几天就要去山东旅游了	2	0.6216
山东青岛前来报道	2	0.903014
曲师大的泰安人前来报到	2	0.688225
2024高考加油	2	0.997467
高考必胜	2	0.953817
高考必胜	2	0.953817
高考必胜	2	0.953817
高考必胜	2	0.953817
青岛	2	0.964774
哈哈哈哈哈哈哈哈青岛通济实验学校哈哈哈哈哈	2	0.779309
我好像参加过这个地标的揭幕仪式	2	0.882465
青岛西海岸新区欢迎您	2	0.959828
喝了假青啤也来说	0	0.937862
本人作为一个青岛人去过两次停车场都挤满了根本进不去	0	0.80513
文案满分	2	0.999691
正真的农业现代化啊	2	0.924678
2022高考550+	2	0.846255
我的东营	2	0.832337
黄河入海我们回家	2	0.989792
我东营不配拥有姓名吗哈哈哈	2	0.577896
好美啊	2	0.999971
好辛苦好勤劳	2	0.99899
终极凡尔赛	2	0.976099
国泰民安	2	0.98413
三季最佳文案了	2	0.993187
前方高能泪目	2	0.85108
22高考一定上岸	2	0.915155
考点形成原因断裂下陷	0	0.586631
2022高考必胜	2	0.92936
考点	2	0.968004
考点地膜的作用增加反射为苹果上色	2	0.131369
拜托高考必胜	0	0.628882
江苏省昆山中学报到	2	0.62974
这工作好玩好想干这个	2	0.996934
严重的塑料污染啊	0	0.99921
哈哈哈哈哈哈哈哈	2	0.826193
欢迎各位来朴实的山东旅游	2	0.975686
浩克山东欢迎您	2	0.972704
烟台红富士苹果又甜又脆	2	0.909946
木质的塑像在对话	2	0.94176
这么多新泰一中的么	0	0.81145
泰安路过	2	0.91898
没想到山东大葱这么这么高啊	0	0.158711
泰山挑山工很强的	2	0.978075
2023考博顺利	2	0.987475
2022事业编上岸助理医师证	2	0.426246
趵突泉管好你自己	1	0.646243
		
众所周知德州在美国	2	0.761073
两架tu1棒0正在起飞	2	0.914321
大天鹅你吃一只可太刑了	0	0.954438
同学家在这个村子	2	0.65138
今天不喝好了高低不带让你回去的	0	0.770899
黄渤分界线	2	0.882363
黄金舰队	2	0.942266
防潜艇工程	2	0.858284
终究逃不过	2	0.344474
烟台烟台	2	0.98065
为苹果着色提高品相	0	0.857442
我以为这是甘蔗	0	0.997758
救命地理题	1	0.829996
离家15年心里一直惦念着山东愿来世没有背井离乡	2	0.984709
2022高考加油	2	0.997276
高考加油	2	0.999759
高考棒00	2	0.998825
我必上岸	2	0.976851
dna动了	2	0.774401
2022高考上岸	2	0.955514
有别的省的吗	0	0.762759
济宁一中	2	0.856333
有机会一定去山东看看	2	0.999792
临清啊我靠——临清啊啊啊——我的家	2	0.200389
威海呢QAQ在威海读了四年书	2	0.964345
紫气东来	2	0.969875
喜庆	2	0.999221
2023中考必胜	2	0.912804
五中顺利谢谢	2	0.994883
泰山老奶奶保佑我安安稳稳度过高中吧谢谢你	2	0.924009
我是来学无人机航拍的	2	0.978946
都是免费哒青岛欢迎您	2	0.993744
趵突泉管不着	2	0.364338
2022期末考试上700加油	2	0.985786
蔡丽浓有在看吗	0	0.67013
哈哈哈哈人放风筝还是风筝放人啊	2	0.706838
2024考研上岸	2	0.922577
2022高考加油	2	0.997276
泰安	2	0.866732
JCW中考加油老姐相信你	2	0.992935
希望弟弟中考取得好成绩	2	0.831018
2023年选调上岸	2	0.900395
2023年选调上岸	2	0.900395
2023年选调上岸	2	0.900395
2023年选调上岸	2	0.900395
2023年选调上岸	2	0.900395
2022希望我弟弟高考顺利	2	0.969838
Dl高考加油	2	0.995135
我这个山东人听到滨州这个名字好陌生	2	0.884844
日照也这么说	0	0.305297
考研上岸	2	0.96444
2022法考必过	2	0.992192
2022高考上岸	2	0.955514
期末不挂科	0	0.884731
曲水亭街	2	0.952305
2022高考必胜	2	0.92936
好客山东欢迎您欢迎来到齐鲁大地	2	0.97743
驻章丘高校山财来了	2	0.975177
感动	2	0.999821
上岸高考450	2	0.978615
四个小孩高考加油	2	0.994726
顺利上岸	2	0.991702
哈哈哈哈哈哈哈	2	0.974361
去年去那片小沙滩拍照啦	2	0.983559
文案趵突了	0	0.408967
考上一本	2	0.973172
一本	2	0.330731
哇	2	0.914581
济南为什么这么多泉	0	0.478701
好大的海带	2	0.988326
厉害	0	0.958336
去过	2	0.980803
惠民惠民惠民的就差一个上车就走啦	0	0.697319
咋看不到惠民的朋友	0	0.978353
聊城房价高的那么猖狂原来是因为他够方吖	0	0.785486
前方真帝王视角	2	0.955473
大钦岛海带管饱	2	0.266539
烟富4号yyds	2	0.190079
疫情早日结束	0	0.0463702
毕业顺利规培考试顺利	2	0.991097
毕业顺利规培考试顺利	2	0.991097
致敬	2	0.999876
2022高考大捷	2	0.931679
金色的麦田像幅画～	2	0.997645
转段顺利	2	0.985747
顺利转段	2	0.99208
济宁人来啦	2	0.932046
考研上岸	2	0.964439
致敬	2	0.999876
家家泉水户户垂杨	2	0.340834
济南承载了我四年的青春	2	0.999896
很棒的旅游景点但交通有待改善	2	0.996956
这个肩颈线	2	0.246819
好优雅	2	0.999745
轻功水上漂	0	0.00853565
中国海洋大学大一萌新报到	2	0.980196
救命我起鸡皮疙瘩了	0	0.985337
好聪明啊	2	0.999199
23考研加油	2	0.681555
疫情什么时候结束我想去青岛	2	0.9722
YTU	1	1
喜欢兔子	2	0.999102
兔子	2	0.968839
高考必胜	2	0.953817
考上本科	2	0.984941
2022高考顺利	2	0.995917
青山渔村	2	0.379857
2022高考顺利加油	2	0.998279
2022高考加油	2	0.997276
汶水徂徕如画而半山居雾若带然	2	0.889233
山东人今年想去曲师大	2	0.651719
大了亿些	0	0.0518035
2023高考金榜题名	2	0.94317
2023深圳大学	2	0.919703
好牛	2	0.999312
好牛	2	0.999312
家人健康成功减重	2	0.997098
家人健康成功减重	2	0.997098
23上岸南开	2	0.815798
滨州原是我不配	0	0.512776
23上岸青岛	2	0.916603
交警啊对对对喝今晚业绩比一整年还多	0	0.0858939
山东人表示山东.嗯.也就在世界上有个小排名吧	0	0.553363
孔子保佑高考棒00	2	0.999091
bilibili ゜ ゜つロ乾杯	2	0.891695
君子坦荡荡小人常戚戚	2	0.863349
比浙江还靠前	2	0.993047
山东物价相对便宜些还挺量大欢迎其他省份的人来尝尝地道鲁菜	2	0.930798
我山东大葱又粗又高还好吃当然这也看情况	2	0.559918
开个洗浴中心	0	0.0287259
济南墙	2	0.961203
泰山北斗	2	0.930923
葱备竞赛	1	1
工作顺利	2	0.998694
平安顺遂	2	0.988799
山东农业大学欢迎您	2	0.969732
来看看未来女朋友的家乡	2	0.999014
牛顿快乐场	2	0.988273
胶东悍匪	2	0.801219
狗这都是殖民文化	0	0.998082
省会排面	2	0.782903
自由呼吸自在荣成	2	0.990223
自由呼吸自在荣成	2	0.990223
尽情sg临清狮子猫	2	0.645327
学考加油	2	0.998952
山东简称鲁却不简称齐齐国好可怜	0	0.977331
弹棉花啊～弹棉花～半斤棉弹成八两八～	0	0.0206671
考研上岸内大	2	0.96473
贵州人疑惑:为什么山东全是讲粮食啊	0	0.904776
低调	2	0.940306
李清照怪我喽	1	0.569008
教师编上岸	0	0.549
2023中考顺利	2	0.996847
家人平安期末不挂科	2	0.395984
哈哈哈哈哈哈	2	0.914082
哈哈哈哈哈哈	2	0.914082
30多年难点	2	0.823109
菏泽呢	2	0.502846
想起了长津湖开头	2	0.646999
致敬	2	0.999876
好客山东欢迎你	2	0.96405
可爱死了	2	0.998377
潍坊排面	2	0.864184
我们来过等过深爱过	2	0.931153
逢考必过一战成硕	2	0.984118
一战成硕	2	0.714997
排面	2	0.676175
逢考必过	2	0.997138
一战成硕	2	0.714997
考上研必须再去	2	0.999156
山东排面	2	0.807272
好大	2	0.995431
沂蒙山苹果	2	0.813934
和哈哈哈哈	2	0.991822
我去盐居然在滨州多	0	0.95485
中国威武	2	0.999641
我爸修的	2	0.400701
国际啤酒节威武啊	2	0.99309
哈哈哈哈	2	0.975279
水浴场	2	0.506698
八大关	2	0.819373
哥特式建筑	2	0.982057
山东排面	2	0.807272
潍坊起立	2	0.937413
这里是淳儿掉下去的地方吗	0	0.966537
淄	2	0.275835
2022高考必胜	2	0.92936
沂水一中	1	1
上岸	2	0.588575
德国人留下的吗	0	0.284083
我爱山东	2	0.995574
高考顺利	2	0.999286
高考顺利	2	0.999286
高考顺利	2	0.999286
高考顺利	2	0.999286
渤是黄渤笑死我了	0	0.927132
rushb	0	0.0223576
这么高的是葱	0	0.978385
山东我爱你	2	0.998399
嗨嗨嗨	2	0.972016
有福建人吗	0	0.612066
我听成了大葱岛	1	0.840159
23考研一志愿上岸	2	0.840949
2023清美	2	0.994089
爸妈身体健康万事顺心	2	0.993184
航拍中国啊这	2	0.857198
夹在中间的长岛:我呢	2	0.527637
2022高考必胜	2	0.92936
2022高考顺利	2	0.995917
高考加油	2	0.999759
高考顺利	2	0.999286
考点	2	0.968004
2022长师上岸	2	0.840405
家人平安	2	0.997874
致敬先烈	2	0.999979
好好看	2	0.999938
平平安安	2	0.979945
中考顺利	2	0.999659
这是我生活了十二年的老家	2	0.999543
中国第一泉水湖	2	0.961026
解放阁	2	0.97089
历城+1	2	0.629743
山东交通学院学子来报道	2	0.969963
好客山东欢迎你	2	0.96405
坐过	2	0.934686
国考上岸	2	0.893228
我菏泽是真没排面	0	0.88964
那可真够不小心的	0	0.632769
文案太美了	2	0.999338
大连旅顺白玉山顶也能看到	2	0.969527
凤凰大剧院、11	2	0.890736
逢考必过2022	2	0.985747
聊城大军在哪里	2	0.330887
海豹吃成猪猪	2	0.548631
我的天哈哈哈哈哈哈哈哈	2	0.957564
考本考公通过	2	0.978333
晏雪琴好好看	2	0.999608
晏雪琴学考加油	2	0.99462
晏雪琴学考一定要过啊	2	0.958165
期中测试一定过	2	0.951276
胡鑫馨我真的好喜欢你	2	0.999726
胡鑫馨我爱你	2	0.998325
逢人便称呼老师儿	2	0.972972
山东省也有长城；	2	0.978053
崂山可乐	2	0.396456
四级必过	2	0.997219
一定要上岸	2	0.169189
2022金榜题名	2	0.901834
为了拥有山东180的男盆友拼死考研	2	0.789811
许愿今年公考上岸检察院	2	0.849772
教资必过	2	0.988881
山东	2	0.845137
求孔夫子保佑我2022高考必胜	2	0.910449
作为山东人好骄傲	2	0.934462
后面会不会有介绍蓝翔啊哈哈	2	0.697536
所以山东人口臭是有缘由的哈哈	2	0.868955
我还是喜欢贵州那一集	2	0.965211
女同胞们到化妆时间了	2	0.576097
前面在三清观录歌的等等	2	0.0904495
成功上岸	2	0.978237
事业单位祈福	2	0.992789
冲冲冲	2	0.811056
今年脱单	2	0.387476
130公里每天嘛doge	2	0.68454
地理题	2	0.736648
高考450	2	0.994033
何广智海狗哈哈	2	0.997129
荣成排面	2	0.813702
自由呼吸自在荣成	2	0.990223
2022上岸	2	0.850891
滨州人来了	2	0.666968
高考450必胜	2	0.963858
高考加油	2	0.999759
上岸上岸	2	0.617553
好客山东欢迎你	2	0.96405
微山湖咸鸭蛋yyds	2	0.0440217
山东人大气	2	0.999443
烟大计1541yyds	0	0.293497
老片子了看到了熟人	0	0.154314
青岛二中	2	0.828795
知否小秦氏东昌府	2	0.722315
周日教资面试一把过	2	0.98948
2023北理上岸	2	0.859666
逢考必过	2	0.997138
期末过过过	2	0.96525
逢考必过	2	0.997138
沂源红	2	0.879609
临沂临沂临沂	2	0.946253
鲁大人报到	2	0.87475
在烟台上学的人来报道了	2	0.893912
孔圣人保我面试过	2	0.936717
面试成功	2	0.996857
开篇青岛	2	0.940487
郯城路过	2	0.917407
解释不清了	0	0.990894
济宁老乡	2	0.940783
山东的土鹅不会飞可怜还咬人	0	0.989008
俄罗斯的哈拉少大鹅	0	0.150175
济宁太白楼欢迎各位	2	0.747851
泰山门票好像150了	2	0.309398
泰安人民欢迎你	2	0.968246
东平湖边路过	2	0.9245
我大泰安我的家	2	0.991223
我把青春留在了这里	2	0.993046
我老婆山东的好漂亮	2	0.999811
登上泰山顶峰我向西引北风晒成一身古铜———龙拳	2	0.761798
济南来啦	2	0.995935
2022高考顺利2023考研上岸	2	0.967141
考试顺利	2	0.998027
努力保研	2	0.88656
2024公大	2	0.908521
2024高考蟾宫折桂金榜题名	2	0.943094
2022高考必胜	2	0.92936
学业顺利	2	0.998455
一定要幸福	2	0.923469
健康快乐	2	0.999481
全家幸福平安	2	0.999073
论文盲审通过	2	0.589188
李宗仁白崇禧这波儿还可以	2	0.557826
不要一踩一捧啊	0	0.871132
感动	2	0.999821
2022700+	2	0.52214
广东人狂喜	2	0.907675
2023高考顺利	2	0.994231
崂山白花蛇草水	0	0.0223263
名士是挺多这次做核酸都认了认	2	0.505692
济南空气可差了	0	0.942944
又回烟台了	2	0.816483
服了你们又开始许愿了	0	0.989521
画风突变猝不及防你们开始许起愿了	0	0.321778
2024中考年纪50	2	0.669898
2024年上岸附中	2	0.837364
栖霞苹果	2	0.628997
呜呜呜东营市连个名字都不配有	0	0.784957
24考研上岸	2	0.962238
考研上岸健康平安	2	0.988767
2023一战成硕家人健康减肥成功	2	0.960247
爱我鲁	2	0.998957
辛苦了	2	0.979284
19年海马我去啦	2	0.990134
烟台火车站	2	0.908905
中国海洋大学	2	0.88091
青岛啤酒	2	0.603517
小时候就在这胳膊上被晒红然后脱了一层皮	2	0.257862
期末考试取得好成绩	2	0.966917
章丘四中报道	2	0.495043
棒棒棒	2	0.999729
健康平安一切顺利	2	0.999021
逢考必过	2	0.997138
致敬	2	0.999876
2022征兵成功	2	0.947493
征兵成功	2	0.952721
考研上岸	2	0.964439
考研上岸	2	0.964439
上岸上岸考研过	2	0.837995
临沂	2	0.932099
济南哭了	2	0.959996
实验高中报道	2	0.869926
实验高中报道	2	0.869926
寿光	1	0.911579
青岛欢迎你	1	1
杜甫真是哪儿都去过	2	0.371681
好想去这门口的椅子坐坐	2	0.989738
原来真的还没一颗葱高	0	0.946396
女郎山没有骨灰堂没有精髓	0	0.961708
拍女郎山不是更应该拍拍骨灰堂吗	0	0.988239
女郎山吧哈哈哈哈哈这里盖的没后山骨灰堂气魄	0	0.365798
女郎山吧哈哈哈哈哈这里盖的没后山骨灰堂气魄	0	0.365798
有章丘人在吗	0	0.583392
高情商流线型低情商哪个面看都胖	0	0.315962
济南把莱芜并进来都稍显逊色了作为济南人我深有体会	2	0.84724
加油加油	2	0.999839
一定要去	2	0.999751
我是枣庄王	2	0.929844
呵呵	2	0.705793
为了夏雨荷	2	0.852212
2022学会航拍顺利毕业	2	0.993704
2022高考加油	2	0.997276
23考研上岸	2	0.930936
交大	2	0.96727
教资过obok	2	0.869903
顺利毕业	2	0.994099
我的小学就在这座四方城里哈哈哈哈哈	2	0.987206
啊啊啊这里我跟我姑姑去过	2	0.954462
这么猛	0	0.445564
我去风筝还是潍坊那边会玩	2	0.670205
哈哈哈哈哈哈哈哈哈哈哈哈哈哈神tm大青岛哈哈哈哈哈哈哈	2	0.550345
稍微用力	0	0.996291
2023高考顺利	2	0.994231
我们宿舍一起上临大啦啦啦啦	2	0.996257
逢考必过	2	0.997138
上岸成功加油加油	2	0.999666
就在这晒	2	0.786016
甜甜花酿鹅的那个你是魔鬼吗	0	0.327605
海灯节 雾	2	0.660229
不要护照吗	0	0.932956
来了就必须跑下去、	2	0.436805
喝高了哈哈哈哈	2	0.972986
哈哈哈	2	0.998853
欧式建筑	2	0.943533
谈不上富庶	0	0.984701
临沂人前来报到	2	0.907739
人拽不住了哈哈哈哈哈	2	0.687569
昌乐二中学子路过	2	0.964039
世界目前最大的无轴摩天轮	2	0.992646
wefoundlove	2	0.998721
潍坊排面	2	0.864184
2022期末考顺利	2	0.992032
聊城人报到	2	0.80709
生地双A	2	0.928511
河南兄弟表示很难受	0	0.959464
哈哈哈哈哈哈哈哈哈哈哈哈哈哈	2	0.511343
吓得我看了看进度条以为没有鲁西北的事儿呢	0	0.98582
2023高考必胜	2	0.91988
地理题	2	0.736648
2023上岸公成	2	0.366583
骄傲	2	0.999382
注意禁止焚烧秸秆哦	1	0.736632
戒掉坏习惯努力学习成功改变	2	0.983571
没有疫情真好	0	0.335788
哈哈哈哈哈哈	2	0.914082
疑似黄河入海流	0	0.205323
哈哈哈哈	2	0.975279
家里吃的盐都是一袋一袋买的你问袋子多大化肥袋那么大	0	0.886924
啊啊啊啊啊啊啊	0	0.651009
湿地飞鸟	2	0.858707
笑死	0	0.984829
好像房地产宣传图	0	0.973111
齐鲁不分家	0	0.0593962
最后一次旅行了	2	0.98345
四四方方全是古城	2	0.941662
这里有啥好考的	0	0.0392934
怎么多建筑风格	0	0.25748
江南水乡嘛这不是	0	0.937513
天鹅能飞这么高啊	2	0.585717
狗熊	0	0.93034
黄渤哈哈哈哈哈	2	0.904712
风大	2	0.918755
好玩	2	0.999761
潍坊啊	2	0.833906
去过	2	0.980803
住在变为庙	2	0.88961
日出泰山	2	0.945193
济南泰山	2	0.961141
海带水藻	2	0.0528129
靠海或者海报高的地区都有盐田蒸发旺盛	2	0.789167
运往墨西哥nb啊	2	0.64958
啤酒节	2	0.965031
还是沿海城市好玩	2	0.868059
脸基尼	1	1
八大关八大海水浴场	2	0.943559
去过	2	0.980803
去过	2	0.980803
以前沿海城市都是渔村	0	0.555113
繁华	2	0.999382
山东人来了	2	0.436009
山东我其实是搞工业的	0	0.923622
挑山工	2	0.145182
裘千仞的水上漂就是跟它学的吧	1	0.942075
莱芜加一	2	0.221164
2022高考上岸	2	0.955514
北京大学2024	2	0.975212
北京大学2024	2	0.975212
山东第一个家用小轿车生产基地	2	0.965038
烟台后面不会有青岛了都是我	2	0.396664
洗海澡那还得搓灰吗 认真	0	0.952356
莱芜的都别走	0	0.908589
浙大	2	0.923155
须臾成五采	2	0.951086
新泰一中	2	0.966213
机械化	0	0.932777
区位优势	2	0.412066
强迫症已治愈	2	0.366386
南校那个别走我北楼的	2	0.508635
齐国	2	0.962657
疫情结束	0	0.0870399
好想吃莲蓬	2	0.997583
微山湖排面	2	0.707365
2024高考加油	2	0.997467
2024高考加油	2	0.997467
国泰民安	2	0.98413
一米七算是矮的了	0	0.813651
泰山气象站	2	0.959806
国泰民安泰安	2	0.953319
低调低调	2	0.867057
螚种地的海就是好地	2	0.970356
其实山东工业也很牛逼	2	0.971238
山东不仅农业好工业也是全国第一	2	0.920863
淄博	2	0.926
宇宙寿光	2	0.962667
两米高的葱	0	0.0446365
淄博	2	0.926
初四17棒没错我很矮	2	0.740696
你永远可以相信山东基建的牢固	2	0.98436
这是真的很棒	2	0.999571
西门大官人家啊	0	0.664767
真美呀	2	0.999879
看到我家了明湖小区报到	2	0.725902
山东省实验中学	2	0.504465
2023高考顺利	2	0.994231
泰山十八盘	2	0.960524
登东山而小鲁	2	0.677198
山东人真的吃海带长大	2	0.962761
沂源苹果嘎嘎甜	2	0.419584
山东人身高也高	2	0.917585
小刚	2	0.936068
省会压轴出场	2	0.964268
省会都是压轴出场	2	0.925249
好客山东欢迎您	2	0.979558
2024中考加油	2	0.99791
期末上岸	2	0.907346
身体健康23上岸	2	0.952475
身体健康23上岸	2	0.952475
期中加油	2	0.997347
一片片的五星红旗	2	0.862686
专升本上岸二本	2	0.78632
专升本上岸二本	2	0.78632
上岸二本	2	0.736936
平安健康	2	0.997789
上岸二本	2	0.736936
2022专升本上岸二本	2	0.777726
专升本上岸二本	2	0.78632
顺利平安	2	0.999057
专升本上岸二本	2	0.78632
专升本上岸二本	2	0.78632
孟子不是孔子的徒弟	0	0.960972
我妈和我姥爷在这拍过照	2	0.912493
我也在	2	0.820343
微山湖的荷花特别好看	2	0.998806
曲阜师范很有名啊	2	0.974618
把这玩意儿压成圆的是一个饼状的农村烧火的	0	0.99878
青岛啤酒	2	0.603517
在山东酒喝少了交警都看不起你	0	0.962556
在山东酒喝少了交警都嫌乎你	0	0.946952
都去过啦	2	0.998075
哈哈哈	2	0.998853
栈桥	2	0.900819
表白青岛通济实验学校	2	0.993495
青岛市即墨区的报道	2	0.420793
孔子保佑	2	0.990555
耳朵怀孕了	2	0.790303
上海人来认亲	2	0.922937
孔庙祈福上岸成功	2	0.985018
平安喜乐身体健康祝所有我爱的人和爱我的人	2	0.99771
2022高考上岸心想事成	2	0.961419
铁道游击队	2	0.364892
德州扒鸡扒鸡扒鸡	2	0.728698
诗情画意	2	0.999661
说的好好	2	0.996792
纯黑色的脚	2	0.459305
太震撼了	2	0.998917
2023专转本成功	2	0.948717
这是崂山吧	0	0.835191
2023考研上岸生活顺利lr	2	0.979719
俺聊城	2	0.875403
菏泽	2	0.87159
没有聊城啊	0	0.927279
海猪	2	0.757724
长江与黄河中国的南北大动脉	2	0.941162
中华民族是个多灾多难的民族所以喜欢象征热情幸运喜庆的红色	2	0.994142
好胖	2	0.995492
一本一本一本必胜	2	0.0453332
好想回潍坊呜呜呜呜想家	2	0.993916
家人平安	2	0.997874
好羡慕	2	0.999755
高考加油	2	0.999759
胸中有丘壑马上镇山河	2	0.943309
2023高考牛逼	2	0.975248
宁阳四中报道	1	0.39025
枣庄的不要慌我们在后面	1	0.971811
小胖子	2	0.983712
滕王阁源于滕王滕王之名源于滕滕指滕州故滕王是滕州王后调任	2	0.825331
所有的一切都是为了备战	2	0.865926
战备省	2	0.664698
兰陵的那一撮办公地所在地划分临沂了并不是兰陵就是临沂的北京被外国强了难道中国就是外国的吗	0	0.00700275
微山湖基本没枣庄什么事了听说徐州和济宁争微山湖干过太多架了	0	0.668143
新来的还有位置吗早来的没了你换个地方吧	0	0.701422
牛上天了吗吹牛真给吹上天了	0	0.948661
可是还有相当一部分人都看待山东人四肢发达头脑简单没文化	0	0.790503
济南来咯	2	0.976354
先看哈健康码	2	0.88633
2022考编成功上岸	2	0.263117
小可爱	2	0.998186
木有日照	2	0.326423
我叫朱茜请叫我美女	2	0.604789
济宁来了	2	0.678163
一模班级前5	2	0.789888
让姚昱辰早点注意到我	2	0.599102
保持年级前五	2	0.973545
黄河	2	0.960496
2024高考顺利	2	0.995389
2023高考必胜	2	0.91988
好客山东欢迎大家	2	0.983133
图1棒0	2	0.869913
高考加油	2	0.999759
2022高考加油顺利	2	0.998144
淄博我故乡啊啊啊啊	2	0.980101
乾杯	2	0.976149
前方高能预警	0	0.518998
莱芜莱芜	2	0.831988
好美好美	2	0.999984
我家附近的眼明泉七十二泉之一冬天不冰手还能看到热气小时候暑假每周周末都会穿着拖孩给姥爷打水咕嘟咕嘟冒了这么多年了	2	0.794461
知识点	2	0.993865
省会	2	0.937768
四级顺利过拜托了	2	0.744579
四级顺利过	2	0.99707
四级顺利过	2	0.99707
2022考上电网	2	0.804051
哈哈哈哈哈哈哈哈哈	2	0.911407
我男朋友也是山东的好帅	2	0.999912
父母爱情	2	0.998297
使徒の來襲	2	0.918319
曹县呢	0	0.443746
祝我考上地瓜	2	0.90273
文圣千古	2	0.987642
我一定要考上蓝翔	2	0.984004
2022高考40天倒计时加油	2	0.986099
在秃了在秃了	0	0.99466
山东游子好想回家	2	0.969552
济南让你入	2	0.692251
解说这话说的还真对最美的山每个人见仁见智但天下第一山永远是泰山这早已超越景色的界限是一种文化符号	2	0.995704
山东吃葱一般蘸酱直接吃这种特大葱不辣	2	0.581126
哈哈哈哈哈哈哈哈	2	0.826193
济南画风突变	2	0.972065
晒博棚克	2	0.146545
好有才啊	2	0.993913
弹幕让我想起每次大考前一堆人去学校的孔子像前放水果投币哈哈哈哈	2	0.83937
泰山北斗	2	0.930923
万岁产业	2	0.990065
平度	2	0.875686
和上次去山东旅行团带的路线一致哈哈	2	0.997811
美	2	0.999786
高考加油本科	2	0.999512
泰山很灵的帝王都去祭天	2	0.999496
离天最近的地方玉皇顶	2	0.1316
五岳独尊	2	0.97365
山东济宁欢迎你	2	0.969725
河南能讲的太多了山东都出来了河南也不会太远啦第四季应该会出的吧	2	0.874525
大运河最北通到梁山	2	0.979053
不是因为咸鸭蛋 bushi	0	0.984526
反潜艇海带	2	0.339489
考研上岸	2	0.964439
考研上岸	2	0.96444
学有所成不负韶华	2	0.953183
全家安康暴富	2	0.175524
2022高考加油	2	0.997276
国泰民安	2	0.98413
国泰民安	2	0.98413
国泰民安	2	0.98413
争铺争铺撕破内裤	2	0.288121
裘千丈	1	1
这波必须有曲水亭街	2	0.976454
2022考上一本广警法学	2	0.68387
考上一本法学	2	0.962587
红红火火恍恍惚惚或或或或或或或或或或、	2	0.938293
去过	2	0.980803
崂山道士	2	0.0670183
时代少年团高考顺利2023专升本上岸	2	0.976868
来世再做山东人	2	0.61329
好好看	2	0.999938
舍利子哦买嘎	2	0.97767
三二一祈祷	2	0.929134
哈哈哈哈哈	2	0.99747
菏泽哇的一声哭了出来	2	0.749975
看来菏泽德州没戏了	2	0.164928
法考过	2	0.942632
这季山东就是吃货了	2	0.966412
石家庄和枣庄不服	0	0.396612
枣庄打卡	2	0.944791
2023年专升本上岸二本	2	0.88676
2022年四月20临沂还在上网课	2	0.855801
渤海	2	0.187041
误入藕花深处争渡争渡惊起一滩鸥鹭	2	0.816371
